,asset,scenario,chan,param,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
9,jd,7,0,7,0.14838975741426053,97.0,28.985784107524108,358,-485.0,209,0.2,-329.0,-161.0,0.375,30,50,53.666666666666664,-38.78
0,jm,98,4,14,0.9430978735720096,118.5,3.989255484252328,500,-100.5,246,1.1791044776119404,69.5,-52.0,0.36538461538461536,19,32,15.052631578947368,-6.765625
1,jm,73,3,10,0.8976128746632069,135.5,4.792702681994366,500,-78.5,241,1.7261146496815287,84.5,-36.0,0.4444444444444444,16,19,17.6875,-10.447368421052632
2,jm,94,4,10,0.8872810496358595,131.5,4.705381198632997,500,-89.5,120,1.4692737430167597,83.5,-34.0,0.47058823529411764,16,18,17.6875,-11.083333333333334
3,jm,56,2,14,0.8686668619349515,123.0,4.495542659970566,500,-136.0,448,0.9044117647058824,51.0,-70.0,0.34285714285714286,24,45,13.958333333333334,-6.311111111111111
4,jm,92,4,8,0.8462703260555654,116.0,4.351902355087534,500,-99.5,241,1.1658291457286432,64.0,-41.0,0.3902439024390244,16,24,19.0625,-10.041666666666666
5,jm,95,4,11,0.8036226997882473,121.0,4.780391226726231,500,-99.5,119,1.2160804020100502,81.5,-31.0,0.45161290322580644,14,16,19.178571428571427,-11.6875
6,jm,86,4,2,0.79257364443612,115.0,4.606684608932149,500,-79.5,341,1.4465408805031446,68.0,-34.0,0.4411764705882353,15,18,17.766666666666666,-11.027777777777779
7,jm,74,3,11,0.7839090350576268,120.0,4.860107126655248,500,-92.5,240,1.2972972972972974,78.5,-33.0,0.42424242424242425,14,18,19.178571428571427,-10.555555555555555
8,jm,71,3,8,0.7825985222339148,110.0,4.462558555102154,500,-94.5,477,1.164021164021164,55.5,-45.0,0.4,18,27,17.27777777777778,-9.462962962962964
9,jm,77,3,14,0.7711262470885476,99.5,4.096640566104831,500,-125.5,448,0.7928286852589641,40.5,-58.0,0.3448275862068966,20,36,14.45,-6.902777777777778
0,ag,59,2,17,1.054505551516592,796.0,23.965939759105506,500,-416.0,169,1.9134615384615385,705.0,-79.0,0.46153846153846156,18,21,87.22222222222223,-41.19047619047619
1,ag,98,4,14,1.0456413692155966,651.0,19.766441774909357,500,-183.0,169,3.557377049180328,590.0,-70.0,0.45714285714285713,16,19,71.125,-28.842105263157894
2,ag,57,2,15,1.0187818525829557,760.0,23.68441477018193,500,-393.0,169,1.9338422391857506,686.0,-89.0,0.4318181818181818,19,25,85.47368421052632,-37.52
3,ag,58,2,16,0.9825728308864498,732.0,23.652475201685185,500,-403.0,169,1.816377171215881,645.0,-87.0,0.4186046511627907,18,25,86.05555555555556,-36.16
4,ag,44,2,2,0.9785536587754696,742.0,24.074070402228678,500,-389.0,169,1.9074550128534704,620.0,-73.0,0.4722222222222222,17,19,83.58823529411765,-42.1578947368421
5,ag,99,4,15,0.9771371635942641,629.0,20.43738754389216,500,-183.0,169,3.4371584699453552,578.0,-67.0,0.45454545454545453,15,18,77.53333333333333,-32.5
6,ag,78,3,15,0.9552671725547895,675.0,22.434127577428114,500,-290.0,169,2.3275862068965516,609.0,-77.0,0.39473684210526316,15,23,90.06666666666666,-32.26086956521739
