,asset,scenario,chan,param,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
1,ag,21,1,0,0.5109197643347034,229.0,27.902484086321643,255,-400.0,83,0.5725,135.0,-81.0,0.4,16,24,61.6875,-35.5
2,ag,28,1,7,0.48400579319983567,216.0,27.781985559538114,255,-399.0,83,0.5413533834586466,98.0,-91.0,0.37777777777777777,17,28,60.411764705882355,-33.17857142857143
3,ag,38,1,17,0.41865277090275904,197.0,29.29357295901722,255,-439.0,83,0.44874715261959,128.0,-77.0,0.39473684210526316,15,23,67.66666666666667,-38.56521739130435
4,ag,40,1,19,0.38256677238872117,172.0,27.98860737813554,255,-416.0,78,0.41346153846153844,72.0,-67.0,0.30303030303030304,10,23,90.5,-36.21739130434783
5,ag,23,1,2,0.21676520575346425,99.0,28.43188882208959,255,-482.0,83,0.2053941908713693,3.0,-65.0,0.375,12,20,69.0,-41.25
6,ag,41,1,20,0.17543986085061966,80.0,28.387150661527357,255,-432.0,113,0.18518518518518517,-30.0,-65.0,0.3125,10,22,84.9,-39.95454545454545
7,ag,37,1,16,0.15728478386507677,73.0,28.893239677443685,255,-415.0,83,0.17590361445783131,-24.0,-91.0,0.37777777777777777,17,27,59.0,-38.03703703703704
8,ag,29,1,8,0.12053461517973729,54.0,27.889585778656677,255,-421.0,83,0.12826603325415678,-45.0,-83.0,0.36585365853658536,15,26,62.266666666666666,-37.65384615384615
9,ag,22,1,1,0.08947867724880057,41.0,28.52491712556279,255,-446.0,83,0.09192825112107623,-66.0,-79.0,0.38461538461538464,15,24,57.4,-38.625
0,cu,21,1,0,1.7601456855299475,9470.0,334.9357101084036,255,-2870.0,93,3.299651567944251,7170.0,-830.0,0.43902439024390244,18,23,823.3333333333334,-332.60869565217394
1,cu,28,1,7,1.740790812516434,9250.0,330.7921819734838,255,-2770.0,58,3.339350180505415,6740.0,-910.0,0.4666666666666667,21,24,682.8571428571429,-316.6666666666667
2,cu,38,1,17,1.6856016413453712,9110.0,336.45231544479566,255,-2660.0,13,3.424812030075188,6110.0,-850.0,0.4523809523809524,19,23,704.7368421052631,-316.5217391304348
3,cu,37,1,16,1.6354623745628902,8420.0,320.5026496503835,255,-2860.0,58,2.944055944055944,5440.0,-930.0,0.4782608695652174,22,23,606.8181818181819,-343.9130434782609
4,cu,7,0,7,1.610332999478494,9130.0,352.95161607739857,255,-2710.0,93,3.3690036900369003,6330.0,-970.0,0.4583333333333333,22,26,672.2727272727273,-325.38461538461536
5,cu,0,0,0,1.5982115239280952,9200.0,358.3551576594814,255,-3440.0,93,2.6744186046511627,6680.0,-890.0,0.4318181818181818,19,25,813.1578947368421,-350.8
6,cu,17,0,17,1.532294657899637,8960.0,364.0204750886595,255,-3450.0,93,2.597101449275362,5740.0,-890.0,0.4772727272727273,21,23,685.7142857142857,-376.5217391304348
7,cu,22,1,1,1.4972371891747505,8300.0,345.1020797130371,255,-3620.0,58,2.292817679558011,6040.0,-690.0,0.47058823529411764,16,18,856.875,-426.1111111111111
8,cu,23,1,2,1.438778142676454,8460.0,366.0468057654871,255,-3090.0,93,2.737864077669903,4420.0,-610.0,0.4,12,17,1005.0,-449.4117647058824
9,cu,29,1,8,1.391460410061218,7580.0,339.12393377337446,255,-3520.0,93,2.153409090909091,5520.0,-770.0,0.4473684210526316,17,21,794.7058823529412,-380.4761904761905
0,TF,41,1,20,0.8247142293574583,2.4520000000000266,0.18508749088074872,255,-2.149999999999636,88,1.1404651162792752,2.1110000000001747,-0.19000000000000009,0.5263157894736842,10,9,0.4992000000000104,-0.32011111111110324
1,TF,27,1,6,0.7338855550831843,2.1529999999999916,0.1826315395385297,255,-2.7999999999992724,88,0.7689285714287682,1.7480000000001326,-0.14000000000000004,0.5714285714285714,8,6,0.5913750000000118,-0.49716666666666026
2,TF,31,1,10,0.5805426545507547,1.6869999999999834,0.18090102937832517,255,-2.3250000000007276,88,0.7255913978492281,1.4190000000001532,-0.18000000000000008,0.5555555555555556,10,8,0.41750000000000964,-0.3444999999999929
3,TF,25,1,4,0.5077050705633654,1.480000000000004,0.1814722836918643,255,-2.819999999999709,88,0.5248226950355166,1.3700000000001467,-0.17000000000000007,0.5294117647058824,9,8,0.4917777777777875,-0.38199999999999257
4,TF,24,1,3,0.5059005322959116,1.4879999999999853,0.1831040223517489,255,-2.3249999999989086,88,0.6400000000002941,1.1540000000001527,-0.18000000000000008,0.5555555555555556,10,8,0.3910000000000096,-0.3444999999999929
5,TF,40,1,19,0.48244140064349295,1.3820000000000192,0.17832965252124983,255,-3.209999999999127,88,0.43052959501569943,1.151000000000181,-0.2000000000000001,0.5,10,10,0.5117000000000104,-0.3965999999999923
6,TF,23,1,2,0.37197338289378196,1.0930000000000177,0.1829230303900793,255,-3.2299999999995634,88,0.3383900928793082,0.7190000000001646,-0.19000000000000009,0.5263157894736842,10,9,0.47350000000000847,-0.44622222222221336
7,TF,32,1,11,0.30535878958556,0.9119999999999919,0.18592787377727135,255,-2.8299999999999272,88,0.32226148409894534,0.649000000000143,-0.18000000000000008,0.5,9,9,0.42555555555556485,-0.35344444444443784
8,TF,26,1,5,0.28321963983946113,0.8459999999999894,0.18595466883244366,255,-3.3649999999997817,88,0.25141158989600126,0.6520000000001573,-0.17000000000000007,0.5294117647058824,9,8,0.4747777777777884,-0.4526249999999923
9,TF,37,1,16,0.23701780696152353,0.7049999999999841,0.18516897882184583,255,-2.319999999999709,88,0.3038793103448588,0.3800000000001802,-0.2200000000000001,0.5,11,11,0.4272727272727353,-0.3927272727272644
0,IF,38,1,17,2.432973520094822,2945.200000000003,75.35941172143515,255,-356.0,8,8.273033707865176,2948.0000000000045,-34.399999999999956,0.5116279069767442,22,21,176.66363636363647,-44.69523809523798
1,IF,39,1,18,2.343696090857594,2838.600000000001,75.39854978622392,255,-336.0000000000018,13,8.448214285714242,2838.2000000000044,-31.199999999999967,0.5641025641025641,22,17,166.27272727272748,-48.223529411764716
2,IF,22,1,1,2.238296256662435,2632.399999999999,73.21404531279344,255,-312.7999999999993,69,8.41560102301792,2502.000000000002,-31.999999999999968,0.525,21,19,171.4190476190476,-57.778947368420944
3,IF,37,1,16,2.1932698606744263,2676.4000000000024,75.96596174289668,255,-526.3999999999996,13,5.084346504559279,2495.2000000000003,-39.99999999999994,0.5,25,25,157.2880000000001,-57.480000000000075
4,IF,40,1,19,2.1433301756225798,2737.2000000000003,79.50190640948186,255,-381.39999999999964,3,7.176717357105408,2848.9999999999973,-26.399999999999977,0.5454545454545454,18,15,197.37777777777765,-46.920000000000044
5,IF,21,1,0,2.093918496328291,2515.800000000002,74.79566530179987,255,-460.2000000000007,44,5.466753585397649,2516.6000000000004,-38.39999999999995,0.4791666666666667,23,25,171.69565217391317,-57.29600000000011
6,IF,29,1,8,2.0800747396139267,2481.599999999997,74.26991561179938,255,-352.2000000000007,21,7.0459965928449515,2425.000000000001,-36.79999999999995,0.4782608695652174,22,24,175.27272727272725,-59.62499999999994
7,IF,41,1,20,1.9670090686829458,2528.000000000001,80.00751790366613,255,-420.39999999999964,28,6.013320647002862,2524.9999999999995,-25.59999999999998,0.5,16,16,209.9499999999999,-52.13749999999993
8,IF,35,1,14,1.9331525632448678,2437.1999999999957,78.48472298781068,255,-587.3999999999996,22,4.14913176710929,2369.9999999999955,-55.99999999999992,0.44285714285714284,31,39,149.49677419354825,-58.061538461538476
9,IF,28,1,7,1.8861063863510639,2282.5999999999976,75.33967064248523,255,-441.60000000000036,44,5.16893115942028,2268.999999999997,-43.99999999999994,0.43636363636363634,24,31,169.45000000000007,-57.99354838709693
0,ME,26,1,5,4.141736348877492,632.0,29.540717998612223,82,-99.0,20,6.383838383838384,542.0,-9.0,0.75,3,1,191.33333333333334,-32.0
1,ME,27,1,6,4.035587012774203,618.0,29.64614151478814,82,-106.0,20,5.830188679245283,530.0,-9.0,0.75,3,1,189.0,-37.0
2,ME,25,1,4,3.835883883166351,585.0,29.524111174094557,82,-99.0,20,5.909090909090909,486.0,-11.0,0.8,4,1,129.5,-32.0
3,ME,24,1,3,3.7939309159761545,576.0,29.39134650919565,82,-91.0,20,6.329670329670329,482.0,-13.0,0.8333333333333334,5,1,102.2,-29.0
4,ME,15,0,15,3.6628552003635053,589.0,31.1302036847074,82,-73.0,1,8.068493150684931,529.0,-33.0,0.625,10,6,69.5,-27.666666666666668
5,ME,34,1,13,3.637077176514125,550.0,29.274978911075284,82,-101.0,20,5.445544554455446,511.0,-11.0,0.6,3,2,193.33333333333334,-34.5
6,ME,36,1,15,3.6234498388731686,584.0,31.201610532942734,82,-151.0,20,3.8675496688741724,513.0,-33.0,0.5,8,8,83.375,-19.25
7,ME,30,1,9,3.607604223454091,543.0,29.13851138147684,82,-108.0,21,5.027777777777778,468.0,-19.0,0.5555555555555556,5,4,106.6,-16.25
8,ME,35,1,14,3.5868871665991593,568.0,30.65610949030555,82,-177.0,30,3.209039548022599,464.0,-41.0,0.45,9,10,73.44444444444444,-19.7
9,ME,39,1,18,3.523751032370933,586.0,32.19428748929989,82,-180.0,20,3.2555555555555555,431.0,-21.0,0.6,6,4,95.83333333333333,-36.0
0,cs,13,0,13,2.226290556793829,479.0,17.78904816203902,192,-184.0,114,2.6032608695652173,449.0,-38.0,0.3684210526315789,7,12,100.71428571428571,-21.333333333333332
1,cs,6,0,6,2.158027019301555,471.0,18.04525696918084,192,-170.0,114,2.7705882352941176,424.0,-36.0,0.3333333333333333,6,12,110.33333333333333,-19.833333333333332
2,cs,34,1,13,2.0254022914841707,417.0,17.022517905342216,192,-199.0,114,2.0954773869346734,394.0,-34.0,0.35294117647058826,6,11,104.66666666666667,-21.272727272727273
3,cs,33,1,12,1.9883669209623085,405.0,16.840599025081033,192,-226.0,114,1.7920353982300885,378.0,-40.0,0.3,6,14,103.16666666666667,-17.214285714285715
4,cs,4,0,4,1.968256074965912,426.0,17.8948078842624,192,-236.0,114,1.805084745762712,379.0,-46.0,0.43478260869565216,10,13,64.8,-20.692307692307693
5,cs,12,0,12,1.9460771518776765,413.0,17.546440964830623,192,-244.0,114,1.6926229508196722,375.0,-46.0,0.34782608695652173,8,14,82.875,-20.571428571428573
6,cs,11,0,11,1.933403593154995,412.0,17.618694953581684,192,-261.0,114,1.578544061302682,367.0,-52.0,0.38461538461538464,10,15,67.6,-20.6
7,cs,27,1,6,1.929693962751266,407.0,17.438334853691135,192,-185.0,157,2.2,367.0,-32.0,0.375,6,10,98.66666666666667,-22.5
8,cs,26,1,5,1.779196850475428,377.0,17.519285527709062,192,-224.0,114,1.6830357142857142,353.0,-38.0,0.3157894736842105,6,13,98.33333333333333,-18.23076923076923
9,cs,5,0,5,1.7481880005279622,383.0,18.11380469076605,192,-247.0,114,1.5506072874493928,352.0,-44.0,0.45454545454545453,10,12,62.2,-22.5
0,ni,32,1,11,2.312786194929943,17540.0,1046.8791075149675,115,-7070.0,30,2.480905233380481,13910.0,-230.0,0.45454545454545453,5,6,3506.0,-603.3333333333334
1,ni,31,1,10,2.129254655897544,16220.0,1051.5397014412217,115,-8450.0,30,1.9195266272189349,12820.0,-250.0,0.5,6,5,2958.3333333333335,-986.0
2,ni,11,0,11,2.081173983359432,18250.0,1210.4780277570862,115,-8940.0,30,2.0413870246085013,13240.0,-350.0,0.4117647058823529,7,10,3275.714285714286,-969.0
3,ni,7,0,7,2.070118363332445,18070.0,1204.9399528005833,115,-11260.0,30,1.6047957371225576,11950.0,-470.0,0.5217391304347826,12,11,2143.3333333333335,-1251.8181818181818
4,ni,8,0,8,2.0402156359419736,17910.0,1211.7748769481673,115,-9860.0,30,1.8164300202839756,12090.0,-430.0,0.5714285714285714,12,9,2030.8333333333333,-1364.4444444444443
5,ni,10,0,10,2.0392907769812236,17880.0,1210.2937467700283,115,-10050.0,30,1.7791044776119402,13100.0,-370.0,0.5,9,8,2613.3333333333335,-1302.5
6,ni,33,1,12,2.0344392968375695,15350.0,1041.5163064630951,115,-7220.0,30,2.1260387811634347,12460.0,-210.0,0.4,4,6,4085.0,-646.6666666666666
7,ni,40,1,19,2.0280376499280206,12760.0,868.5145353378139,115,-5850.0,15,2.181196581196581,13430.0,-250.0,0.5833333333333334,7,5,2754.285714285714,-1170.0
8,ni,19,0,19,1.9920105828772339,14960.0,1036.6744194882779,115,-6460.0,34,2.3157894736842106,13460.0,-370.0,0.5555555555555556,10,8,2480.0,-1417.5
9,ni,25,1,4,1.9420552059482075,12230.0,869.2952685484208,115,-5020.0,83,2.4362549800796813,13870.0,-210.0,0.5,5,5,3246.0,-472.0
