,asset,scenario,chan,param,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
4,RM,21,1,0,1.0622857628358617,255.0,14.943726463968794,255,-151.0,39,1.6887417218543046,202.0,-63.0,0.45161290322580644,14,17,38.857142857142854,-20.11764705882353
5,RM,38,1,17,0.7766065643945831,189.0,15.15028619659755,255,-165.0,68,1.1454545454545455,126.0,-61.0,0.4,12,17,39.333333333333336,-20.352941176470587
6,RM,22,1,1,0.6226955253582352,153.0,15.295926069732053,255,-173.0,39,0.884393063583815,84.0,-61.0,0.4,12,17,40.25,-23.470588235294116
7,RM,39,1,18,0.6074950893793755,150.0,15.37122845436848,255,-153.0,68,0.9803921568627451,19.0,-57.0,0.39285714285714285,11,16,39.81818181818182,-26.1875
8,RM,33,1,12,0.42674315122566064,117.0,17.067872573962433,255,-169.0,39,0.6923076923076923,72.0,-43.0,0.47619047619047616,10,11,44.0,-33.45454545454545
9,RM,31,1,10,0.3966242765001525,109.0,17.108317248270488,255,-183.0,131,0.5956284153005464,59.0,-49.0,0.4166666666666667,10,14,45.1,-28.0
0,y,14,0,14,0.6784031189219613,362.0,33.218561714277946,255,-442.0,90,0.8190045248868778,130.0,-222.0,0.32727272727272727,18,34,82.0,-39.588235294117645
1,y,8,0,8,0.6127823646734504,360.0,36.57264180727606,255,-396.0,35,0.9090909090909091,190.0,-140.0,0.37142857142857144,13,22,93.84615384615384,-46.81818181818182
2,y,9,0,9,0.5828811780007312,362.0,38.66238390192029,255,-382.0,53,0.9476439790575916,230.0,-124.0,0.3548387096774194,11,19,109.27272727272727,-51.1578947368421
3,y,2,0,2,0.5388568464041096,340.0,39.27946843352068,255,-372.0,77,0.9139784946236559,250.0,-116.0,0.3793103448275862,11,18,101.45454545454545,-48.111111111111114
4,y,1,0,1,0.48718931740533494,292.0,37.311712679017184,255,-384.0,51,0.7604166666666666,162.0,-136.0,0.3235294117647059,11,22,97.81818181818181,-41.54545454545455
5,y,10,0,10,0.4289948601023336,268.0,38.89043448850036,255,-348.0,77,0.7701149425287356,140.0,-112.0,0.35714285714285715,10,18,105.8,-51.0
6,y,24,1,3,0.3941766749666884,204.0,32.21805626673184,255,-348.0,84,0.5862068965517241,140.0,-68.0,0.47058823529411764,8,9,90.0,-64.44444444444444
7,y,31,1,10,0.3888993464252983,200.0,32.014953276352216,255,-322.0,84,0.6211180124223602,126.0,-72.0,0.4444444444444444,8,10,95.75,-64.0
8,y,29,1,8,0.36704383706228993,178.0,30.189933467206608,255,-318.0,58,0.559748427672956,32.0,-104.0,0.34615384615384615,9,17,117.55555555555556,-60.35294117647059
9,y,38,1,17,0.34871477961960523,166.0,29.634514967879998,255,-376.0,58,0.44148936170212766,84.0,-102.0,0.4,10,15,81.6,-48.8
0,p,11,0,11,1.5220319766228705,964.0,39.42878070492548,255,-372.0,61,2.5913978494623655,832.0,-114.0,0.4642857142857143,13,15,117.23076923076923,-46.13333333333333
1,p,12,0,12,1.3905429333747978,892.0,39.933791121123754,255,-418.0,61,2.1339712918660285,780.0,-106.0,0.5384615384615384,14,12,101.28571428571429,-53.166666666666664
2,p,6,0,6,1.3888002680007416,974.0,43.65955000835695,255,-462.0,61,2.1082251082251084,888.0,-86.0,0.38095238095238093,8,13,193.0,-50.46153846153846
3,p,13,0,13,1.370184839216307,910.0,41.344936041765365,255,-420.0,61,2.1666666666666665,832.0,-98.0,0.4166666666666667,10,13,150.6,-51.84615384615385
4,p,5,0,5,1.3512379350125,880.0,40.54253804052394,255,-434.0,61,2.0276497695852536,794.0,-94.0,0.43478260869565216,10,12,133.2,-44.833333333333336
5,p,10,0,10,1.3321655890929773,848.0,39.62759638100609,255,-406.0,61,2.0886699507389164,676.0,-134.0,0.42424242424242425,14,19,120.57142857142857,-53.26315789473684
6,p,4,0,4,1.2946019750365936,826.0,39.71950907246001,255,-388.0,61,2.1288659793814433,710.0,-106.0,0.46153846153846156,12,14,112.16666666666667,-45.42857142857143
7,p,23,1,2,1.2752570303606565,710.0,34.65937382465149,255,-316.0,56,2.2468354430379747,566.0,-114.0,0.4642857142857143,13,15,95.53846153846153,-45.06666666666667
8,p,3,0,3,1.242589559475349,806.0,40.38010384810823,255,-422.0,61,1.9099526066350712,682.0,-122.0,0.4666666666666667,14,16,112.42857142857143,-55.75
9,p,30,1,9,1.192658472701722,664.0,34.6586842509864,255,-320.0,56,2.075,518.0,-126.0,0.45161290322580644,14,17,95.85714285714286,-48.470588235294116
0,a,5,0,5,1.3939664191593422,615.0,27.46520810630008,255,-165.0,35,3.727272727272727,524.0,-35.0,0.7647058823529411,13,3,45.46153846153846,-22.333333333333332
1,a,4,0,4,1.3631118866458973,553.0,25.255368885793594,255,-142.0,28,3.8943661971830985,389.0,-45.0,0.6818181818181818,15,7,41.6,-33.57142857142857
2,a,13,0,13,1.2710470035878043,525.0,25.7132979511352,255,-162.0,75,3.240740740740741,467.0,-42.0,0.6666666666666666,14,7,46.07142857142857,-25.428571428571427
3,a,6,0,6,1.2355861677340931,541.0,27.25739308599928,255,-169.0,35,3.201183431952663,435.0,-33.0,0.8125,13,3,38.76923076923077,-23.0
4,a,11,0,11,1.09984283196599,433.0,24.508535313780026,255,-123.0,40,3.5203252032520327,306.0,-54.0,0.5555555555555556,15,12,45.8,-31.75
5,a,12,0,12,1.014653680769693,421.0,25.829996696670474,255,-183.0,40,2.300546448087432,361.0,-48.0,0.625,15,9,40.86666666666667,-28.0
6,a,25,1,4,0.769481693479738,307.0,24.83705924862701,255,-293.0,75,1.0477815699658704,139.0,-51.0,0.48,12,13,48.25,-33.84615384615385
7,a,34,1,13,0.6877104079986409,289.0,26.1608792101846,255,-353.0,75,0.8186968838526912,237.0,-46.0,0.5217391304347826,12,11,49.416666666666664,-32.36363636363637
8,a,32,1,11,0.6800734375117528,268.0,24.53234545339063,255,-273.0,75,0.9816849816849816,131.0,-58.0,0.4482758620689655,13,16,50.76923076923077,-33.0625
9,a,14,0,14,0.6594250069291016,241.0,22.75158827825574,255,-266.0,133,0.9060150375939849,123.0,-114.0,0.43859649122807015,25,31,41.36,-29.387096774193548
0,rb,2,0,2,1.9728215195913439,530.0,16.724308228405054,255,-132.0,80,4.015151515151516,426.0,-69.0,0.4117647058823529,14,20,50.714285714285715,-14.2
1,rb,10,0,10,1.775270034738146,497.0,17.428180778713525,255,-150.0,129,3.3133333333333335,411.0,-65.0,0.46875,15,17,48.06666666666667,-18.235294117647058
2,rb,17,0,17,1.7687201969512498,475.0,16.718394329905077,255,-145.0,126,3.2758620689655173,374.0,-85.0,0.40476190476190477,17,25,46.1764705882353,-16.44
3,rb,9,0,9,1.7430184427619049,461.0,16.464897559014464,255,-160.0,73,2.88125,337.0,-75.0,0.43243243243243246,16,21,45.9375,-18.952380952380953
4,rb,16,0,16,1.7026609381181625,445.0,16.270163912825,255,-111.0,102,4.009009009009009,347.0,-89.0,0.38636363636363635,17,27,44.470588235294116,-15.148148148148149
5,rb,18,0,18,1.609830014492418,455.0,17.595088932621458,255,-158.0,101,2.8797468354430378,394.0,-75.0,0.3783783783783784,14,22,56.5,-18.045454545454547
6,rb,1,0,1,1.5615280516280274,414.0,16.5048142372467,255,-131.0,73,3.1603053435114505,270.0,-81.0,0.375,15,25,47.666666666666664,-17.8
7,rb,3,0,3,1.5005020482491953,434.0,18.005833374500252,255,-172.0,80,2.5232558139534884,377.0,-63.0,0.41935483870967744,13,18,52.53846153846154,-17.0
8,rb,11,0,11,1.4586091882010068,425.0,18.138863600110458,255,-181.0,102,2.3480662983425415,383.0,-61.0,0.5,15,15,46.93333333333333,-21.4
9,rb,38,1,17,1.4358326889072437,325.0,14.090928605016604,255,-160.0,119,2.03125,224.0,-69.0,0.4411764705882353,15,19,35.6,-16.31578947368421
0,SR,11,0,11,1.6460607941586802,943.0,35.66366007133165,255,-266.0,44,3.545112781954887,840.0,-55.0,0.5925925925925926,16,9,83.9375,-55.888888888888886
1,SR,10,0,10,1.6453851345579644,951.0,35.9809841187891,255,-231.0,34,4.116883116883117,734.0,-65.0,0.59375,19,12,72.15789473684211,-53.083333333333336
2,SR,2,0,2,1.593761613231911,920.0,35.935571410146274,255,-261.0,34,3.524904214559387,734.0,-63.0,0.5806451612903226,18,11,75.55555555555556,-56.90909090909091
3,SR,1,0,1,1.5834173444054884,928.0,36.484858678200425,255,-251.0,34,3.697211155378486,748.0,-67.0,0.5757575757575758,19,13,75.36842105263158,-52.61538461538461
