,asset,scenario,rsi_trigger,rsi_len,atr_period,atrma_period,stoploss,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
27,FG,68,0,2,0,1,5,0.074742943902,31.0,15.7512666277,418,-177.0,245,0.175141242938,31.0,102.0,0.43137254902,22,29,33.4545454545,-24.3103448276
28,FG,223,2,1,1,1,6,0.0564876252533,18.0,12.1016106584,418,-222.0,244,0.0810810810811,18.0,40.0,0.5,10,10,35.7,-33.9
29,FG,19,0,0,1,0,5,0.0531043809709,26.0,18.5937499346,418,-248.0,48,0.104838709677,26.0,140.0,0.428571428571,30,40,31.2666666667,-22.8
0,y,314,3,2,0,0,6,0.144358976785,50.0,13.1537686094,418,-124.0,51,0.403225806452,50.0,8.0,0.5,1,1,90.0,-40.0
1,y,321,3,2,0,1,6,0.0804847902602,28.0,13.2119889964,418,-146.0,49,0.191780821918,28.0,8.0,0.5,1,1,74.0,-46.0
2,y,335,3,2,1,1,6,0.074602626219,26.0,13.2355874082,418,-148.0,49,0.175675675676,26.0,8.0,0.5,1,1,72.0,-46.0
3,y,328,3,2,1,0,6,0.0341606006484,12.0,13.340734352,418,-162.0,49,0.0740740740741,12.0,8.0,0.5,1,1,68.0,-56.0
4,y,129,1,1,1,0,3,-0.102447389587,-102.0,37.8114440332,418,-376.0,72,-0.271276595745,-102.0,216.0,0.333333333333,18,36,98.5555555556,-52.1111111111
5,y,115,1,1,0,0,3,-0.141899678439,-140.0,37.4688714942,418,-410.0,100,-0.341463414634,-140.0,220.0,0.345454545455,19,36,92.0,-52.4444444444
6,y,309,3,2,0,0,1,-0.144415032291,-10.0,2.62973258005,418,-32.0,457,-0.3125,-10.0,8.0,0.5,1,1,26.0,-36.0
7,y,330,3,2,1,1,1,-0.144415032291,-10.0,2.62973258005,418,-32.0,457,-0.3125,-10.0,8.0,0.5,1,1,26.0,-36.0
8,y,323,3,2,1,0,1,-0.144415032291,-10.0,2.62973258005,418,-32.0,457,-0.3125,-10.0,8.0,0.5,1,1,26.0,-36.0
9,y,122,1,1,0,1,3,-0.156654465778,-156.0,37.8186312903,418,-454.0,100,-0.343612334802,-156.0,216.0,0.333333333333,18,36,94.4444444444,-51.5555555556
10,y,181,2,0,0,1,6,-0.157182141092,-236.0,57.0207323981,418,-918.0,128,-0.257080610022,-236.0,164.0,0.317073170732,13,28,162.615384615,-83.9285714286
11,y,316,3,2,0,1,1,-0.171759480213,-12.0,2.65328876166,418,-32.0,457,-0.375,-12.0,8.0,0.5,1,1,24.0,-36.0
12,y,312,3,2,0,0,4,-0.216913711515,-48.0,8.40384861564,418,-88.0,3,-0.545454545455,-48.0,8.0,0.5,1,1,6.0,-54.0
13,y,136,1,1,1,1,3,-0.226515094901,-228.0,38.2262492323,418,-466.0,100,-0.489270386266,-228.0,216.0,0.351851851852,19,35,89.1578947368,-54.9142857143
14,y,262,3,0,0,1,3,-0.232646347548,-160.0,26.118469993,418,-600.0,177,-0.266666666667,-160.0,124.0,0.322580645161,10,21,94.0,-52.380952381
15,y,326,3,2,1,0,4,-0.233507732613,-52.0,8.45718956846,418,-90.0,3,-0.577777777778,-52.0,8.0,0.5,1,1,4.0,-56.0
16,y,125,1,1,0,1,6,-0.235619290196,-322.0,51.9001982723,418,-1036.0,205,-0.310810810811,-322.0,148.0,0.27027027027,10,27,179.2,-78.2962962963
17,y,269,3,0,1,0,3,-0.240520100229,-166.0,26.2108255847,418,-566.0,177,-0.293286219081,-166.0,128.0,0.34375,11,21,89.4545454545,-54.7619047619
18,y,320,3,2,0,1,5,-0.244804181301,-68.0,10.5490674687,418,-128.0,55,-0.53125,-68.0,8.0,0.0,0,2,0.0,-34.0
19,y,319,3,2,0,1,4,-0.249837704623,-56.0,8.51243942465,418,-92.0,3,-0.608695652174,-56.0,8.0,0.5,1,1,2.0,-58.0
20,y,178,2,0,0,1,3,-0.250249955415,-260.0,39.4569333116,418,-388.0,100,-0.670103092784,-260.0,244.0,0.311475409836,19,42,99.1578947368,-51.0476190476
21,y,313,3,2,0,0,5,-0.257307709103,-72.0,10.6268288691,418,-132.0,55,-0.545454545455,-72.0,8.0,0.0,0,2,0.0,-36.0
22,y,334,3,2,1,1,5,-0.258717999282,-72.0,10.5689012706,418,-132.0,55,-0.545454545455,-72.0,8.0,0.0,0,2,0.0,-36.0
23,y,195,2,0,1,1,6,-0.260123639458,-390.0,56.9388608199,418,-1002.0,175,-0.389221556886,-390.0,164.0,0.317073170732,13,28,158.923076923,-87.7142857143
24,y,255,3,0,0,0,3,-0.266266337737,-180.0,25.6732132813,418,-540.0,177,-0.333333333333,-180.0,128.0,0.375,12,20,79.1666666667,-56.5
25,y,180,2,0,0,1,5,-0.269897825124,-388.0,54.5954348214,418,-772.0,325,-0.502590673575,-388.0,196.0,0.34693877551,17,32,120.705882353,-76.25
26,y,327,3,2,1,0,5,-0.271100518229,-76.0,10.6465091855,418,-136.0,55,-0.558823529412,-76.0,8.0,0.0,0,2,0.0,-38.0
27,y,333,3,2,1,1,4,-0.283261294212,-64.0,8.58058163481,418,-94.0,3,-0.68085106383,-64.0,8.0,0.0,0,2,0.0,-32.0
28,y,256,3,0,0,0,4,-0.309550919436,-264.0,32.3888715515,418,-650.0,135,-0.406153846154,-264.0,120.0,0.4,12,18,85.0,-71.3333333333
29,y,276,3,0,1,1,3,-0.310240038806,-218.0,26.6859480452,418,-648.0,177,-0.336419753086,-218.0,124.0,0.322580645161,10,21,91.8,-54.0952380952
0,p,315,3,2,0,1,0,0.776447559979,14.0,0.684762383262,418,0.0,0,0.0,14.0,12.0,0.666666666667,2,1,15.0,-16.0
1,p,322,3,2,1,0,0,0.776447559979,14.0,0.684762383262,418,0.0,0,0.0,14.0,8.0,1.0,2,0,7.0,0.0
2,p,316,3,2,0,1,1,0.776447559979,16.0,0.782585580871,418,0.0,0,0.0,16.0,4.0,1.0,1,0,16.0,0.0
3,p,330,3,2,1,1,1,0.776447559979,20.0,0.978231976089,418,0.0,0,0.0,20.0,4.0,1.0,1,0,20.0,0.0
4,p,323,3,2,1,0,1,0.776447559979,6.0,0.293469592827,418,0.0,0,0.0,6.0,4.0,1.0,1,0,6.0,0.0
5,p,308,3,2,0,0,0,0.776447559979,12.0,0.586939185653,418,0.0,0,0.0,12.0,8.0,1.0,2,0,6.0,0.0
6,p,309,3,2,0,0,1,0.776447559979,6.0,0.293469592827,418,0.0,0,0.0,6.0,4.0,1.0,1,0,6.0,0.0
7,p,310,3,2,0,0,2,0.658616520726,12.0,0.691946655171,418,0.0,0,0.0,12.0,4.0,1.0,1,0,12.0,0.0
8,p,324,3,2,1,0,2,0.407456608354,8.0,0.745645858091,418,-4.0,1,2.0,8.0,4.0,1.0,1,0,8.0,0.0
9,p,280,3,1,0,0,0,0.383009104833,30.0,2.97465186079,418,-22.0,246,1.36363636364,30.0,24.0,0.5,3,3,25.3333333333,-15.3333333333
10,p,287,3,1,0,1,0,0.329921582616,24.0,2.76264132187,418,-22.0,246,1.09090909091,24.0,32.0,0.375,3,5,32.6666666667,-14.8
11,p,317,3,2,0,1,2,0.288621403306,6.0,0.789490130212,418,-6.0,1,1.0,6.0,4.0,1.0,1,0,6.0,0.0
12,p,294,3,1,1,0,0,0.279520799842,20.0,2.71731417253,418,-22.0,246,0.909090909091,20.0,28.0,0.428571428571,3,4,27.3333333333,-15.5
13,p,267,3,0,1,0,1,0.208890630066,68.0,12.3627173911,418,-164.0,239,0.414634146341,68.0,144.0,0.361111111111,13,23,50.6153846154,-25.652173913
14,p,253,3,0,0,0,1,0.191962142508,62.0,12.2659189209,418,-180.0,239,0.344444444444,62.0,140.0,0.371428571429,13,22,49.8461538462,-26.6363636364
15,p,274,3,0,1,1,1,0.145700659094,48.0,12.5113366375,418,-178.0,171,0.269662921348,48.0,144.0,0.333333333333,12,24,53.0,-24.5
16,p,301,3,1,1,1,0,0.121490119204,8.0,2.50076577718,418,-22.0,246,0.363636363636,8.0,36.0,0.333333333333,3,6,28.6666666667,-13.0
17,p,302,3,1,1,1,1,0.109555798082,12.0,4.15977526094,418,-56.0,246,0.214285714286,12.0,20.0,0.4,2,3,42.0,-24.0
18,p,331,3,2,1,1,2,0.0841179470635,2.0,0.902953361849,418,-10.0,1,0.2,2.0,4.0,1.0,1,0,2.0,0.0
19,p,179,2,0,0,1,4,0.0787164019146,102.0,49.2106301039,418,-822.0,263,0.124087591241,102.0,252.0,0.507936507937,32,31,80.9375,-80.2580645161
20,p,139,1,1,1,1,6,0.0567708486312,86.0,57.5303549575,418,-1170.0,107,0.0735042735043,86.0,160.0,0.525,21,19,99.8095238095,-105.789473684
21,p,260,3,0,0,1,1,0.0487807518045,16.0,12.4564842128,418,-188.0,171,0.0851063829787,16.0,144.0,0.333333333333,12,24,52.0,-25.3333333333
22,p,193,2,0,1,1,4,0.0454623919252,60.0,50.1213727719,418,-846.0,263,0.0709219858156,60.0,248.0,0.516129032258,32,30,78.5,-81.7333333333
23,p,288,3,1,0,1,1,0.0187375859456,2.0,4.05359491416,418,-60.0,246,0.0333333333333,2.0,20.0,0.4,2,3,39.0,-25.3333333333
24,p,123,1,1,0,1,4,0.0134489439692,16.0,45.180994592,418,-774.0,263,0.0206718346253,16.0,220.0,0.509090909091,28,27,73.9285714286,-76.0740740741
25,p,137,1,1,1,1,4,-0.0669950213301,-82.0,46.4831243423,418,-794.0,263,-0.103274559194,-82.0,220.0,0.509090909091,28,27,71.5,-77.1851851852
26,p,239,2,2,1,0,1,-0.0929864564456,-10.0,4.08417451294,418,-66.0,246,-0.151515151515,-10.0,28.0,0.571428571429,4,3,20.0,-30.0
27,p,246,2,2,1,1,1,-0.0988031811037,-12.0,4.61247799378,418,-86.0,246,-0.139534883721,-12.0,32.0,0.5,4,4,24.0,-27.0
28,p,125,1,1,0,1,6,-0.101729436502,-152.0,56.7441294626,418,-1146.0,107,-0.132635253054,-152.0,168.0,0.52380952381,22,20,82.0909090909,-97.9
29,p,320,3,2,0,1,5,-0.121676894516,-16.0,4.99385415087,418,-100.0,2,-0.16,-16.0,4.0,0.0,0,1,0.0,-16.0
0,OI,303,3,1,1,1,2,0.664255382444,268.0,15.3222907987,418,-88.0,72,3.04545454545,268.0,40.0,0.6,6,4,82.3333333333,-56.5
1,OI,282,3,1,0,0,2,0.615941506576,248.0,15.2910109206,418,-94.0,75,2.63829787234,248.0,40.0,0.5,5,5,104.0,-54.4
2,OI,296,3,1,1,0,2,0.609205686872,248.0,15.4600794222,418,-92.0,72,2.69565217391,248.0,40.0,0.5,5,5,102.4,-52.8
3,OI,289,3,1,0,1,2,0.588999182037,242.0,15.6035947664,418,-88.0,72,2.75,242.0,40.0,0.5,5,5,99.6,-51.2
4,OI,213,2,1,1,0,3,0.298202085772,232.0,29.5461771032,418,-502.0,60,0.462151394422,232.0,108.0,0.407407407407,11,16,96.7272727273,-52.0
5,OI,199,2,1,0,0,3,0.275724826894,216.0,29.7510204881,418,-520.0,60,0.415384615385,216.0,108.0,0.407407407407,11,16,99.4545454545,-54.875
6,OI,45,0,1,1,0,3,0.272100800894,344.0,48.0123110592,418,-640.0,53,0.5375,344.0,428.0,0.364485981308,39,68,95.8461538462,-49.9117647059
7,OI,250,2,2,1,1,5,0.237405899922,194.0,31.0337466863,418,-366.0,105,0.530054644809,194.0,44.0,0.545454545455,6,5,95.0,-75.2
8,OI,230,2,2,0,0,6,0.236353550705,210.0,33.7428026825,418,-528.0,113,0.397727272727,210.0,40.0,0.3,3,7,258.0,-80.5714285714
9,OI,226,2,2,0,0,2,0.188624934786,80.0,16.1070079476,418,-130.0,183,0.615384615385,80.0,52.0,0.384615384615,5,8,110.0,-58.75
10,OI,302,3,1,1,1,1,0.174031776422,40.0,8.72881776585,418,-94.0,160,0.425531914894,40.0,44.0,0.363636363636,4,7,66.0,-32.0
11,OI,212,2,1,1,0,2,0.172297968247,106.0,23.3641344983,418,-408.0,165,0.259803921569,106.0,128.0,0.3125,10,22,108.4,-44.4545454545
12,OI,233,2,2,0,1,2,0.165821455051,70.0,16.0317638477,418,-142.0,183,0.492957746479,70.0,56.0,0.357142857143,5,9,105.6,-50.8888888889
13,OI,237,2,2,0,1,6,0.152894365442,138.0,34.2776937414,418,-464.0,113,0.297413793103,138.0,44.0,0.363636363636,4,7,182.0,-84.2857142857
14,OI,205,2,1,0,1,2,0.139768814603,84.0,22.82406486,418,-404.0,165,0.207920792079,84.0,128.0,0.3125,10,22,107.0,-44.8181818182
15,OI,251,2,2,1,1,6,0.13224449208,118.0,33.8866317379,418,-452.0,113,0.261061946903,118.0,44.0,0.272727272727,3,8,239.333333333,-75.0
16,OI,240,2,2,1,0,2,0.131445974275,56.0,16.1794861983,418,-150.0,183,0.373333333333,56.0,56.0,0.357142857143,5,9,108.4,-54.0
17,OI,229,2,2,0,0,5,0.11538280239,90.0,29.6227528571,418,-352.0,434,0.255681818182,90.0,40.0,0.5,5,5,116.8,-98.8
18,OI,247,2,2,1,1,2,0.109336946884,46.0,15.9777226356,418,-134.0,183,0.34328358209,46.0,60.0,0.4,6,9,87.3333333333,-53.1111111111
19,OI,222,2,1,1,1,5,0.1028202361,116.0,42.8453190393,418,-720.0,207,0.161111111111,116.0,96.0,0.458333333333,11,13,122.181818182,-94.4615384615
20,OI,288,3,1,0,1,1,0.0948868847845,22.0,8.80522546311,418,-100.0,224,0.22,22.0,44.0,0.363636363636,4,7,64.0,-33.4285714286
21,OI,219,2,1,1,1,2,0.0881212293049,52.0,22.4102543279,418,-410.0,165,0.126829268293,52.0,132.0,0.30303030303,10,23,109.0,-45.1304347826
22,OI,236,2,2,0,1,5,0.0618341053234,48.0,29.480656099,418,-388.0,434,0.123711340206,48.0,44.0,0.454545454545,5,6,116.4,-89.0
23,OI,38,0,1,0,1,3,0.0614008249665,78.0,48.2441195576,418,-774.0,59,0.100775193798,78.0,424.0,0.339622641509,36,70,98.7222222222,-49.6571428571
24,OI,244,2,2,1,0,6,0.0600416487641,56.0,35.420884842,418,-542.0,113,0.10332103321,56.0,44.0,0.363636363636,4,7,187.0,-98.8571428571
25,OI,268,3,0,1,0,2,0.0566063159128,38.0,25.4942766631,418,-450.0,165,0.0844444444444,38.0,148.0,0.297297297297,11,26,114.909090909,-47.1538461538
26,OI,283,3,1,0,0,3,0.0538159636969,24.0,16.9365172432,418,-150.0,120,0.16,24.0,40.0,0.5,5,5,70.4,-65.6
27,OI,39,0,1,0,1,4,0.00809666424088,12.0,56.2858338939,418,-900.0,46,0.0133333333333,12.0,356.0,0.370786516854,33,56,115.575757576,-67.8928571429
28,OI,297,3,1,1,0,3,0.0,0.0,17.2130116419,418,-168.0,120,0.0,0.0,40.0,0.5,5,5,68.0,-68.0
29,OI,304,3,1,1,1,3,-0.00811538488173,-4.0,18.7186644133,418,-208.0,260,-0.0192307692308,-4.0,40.0,0.6,6,4,55.6666666667,-84.5
0,a,268,3,0,1,0,2,0.396409206817,109.0,10.4425545809,418,-103.0,83,1.05825242718,109.0,68.0,0.323529411765,11,23,49.2727272727,-18.8260869565
1,a,218,2,1,1,1,1,0.374164700188,82.0,8.32290674465,418,-78.0,132,1.05128205128,82.0,96.0,0.416666666667,20,28,24.1,-14.2857142857
2,a,254,3,0,0,0,2,0.3711212986,101.0,10.3354522111,418,-115.0,83,0.878260869565,101.0,68.0,0.323529411765,11,23,48.5454545455,-18.8260869565
3,a,304,3,1,1,1,3,0.368833173393,83.0,8.54618137884,418,-63.0,1,1.31746031746,83.0,14.0,0.428571428571,3,4,52.0,-18.25
4,a,26,0,0,1,1,5,0.317046574776,378.0,45.2785721299,418,-727.0,81,0.519944979367,378.0,158.0,0.354430379747,28,51,94.7857142857,-44.6274509804
5,a,290,3,1,0,1,3,0.278186867784,63.0,8.60058343689,418,-64.0,1,0.984375,63.0,14.0,0.285714285714,2,5,71.5,-16.0
6,a,292,3,1,0,1,5,0.275042878285,95.0,13.1173827128,418,-141.0,420,0.673758865248,95.0,12.0,0.333333333333,2,4,124.0,-38.25
7,a,13,0,0,0,1,6,0.253402862275,283.0,42.412991752,418,-659.0,237,0.429438543247,283.0,116.0,0.379310344828,22,36,103.181818182,-55.1944444444
8,a,306,3,1,1,1,5,0.230550014577,82.0,13.5074288003,418,-144.0,322,0.569444444444,82.0,12.0,0.333333333333,2,4,124.0,-41.5
9,a,204,2,1,0,1,1,0.226879940535,50.0,8.36946877209,418,-85.0,132,0.588235294118,50.0,96.0,0.416666666667,20,28,23.25,-14.8214285714
10,a,20,0,0,1,0,6,0.193153234779,221.0,43.4524508034,418,-660.0,236,0.334848484848,221.0,116.0,0.396551724138,23,35,99.6956521739,-59.2
11,a,141,1,2,0,0,1,0.174630037739,44.0,9.56880528503,418,-86.0,298,0.511627906977,44.0,112.0,0.357142857143,20,36,28.35,-14.5277777778
12,a,110,1,0,1,1,5,0.174436751158,192.0,41.8010535538,418,-610.0,50,0.314754098361,192.0,144.0,0.388888888889,28,44,88.6428571429,-52.0454545455
13,a,282,3,1,0,0,2,0.158486676392,29.0,6.94911067551,418,-82.0,153,0.353658536585,29.0,16.0,0.25,2,6,114.5,-33.3333333333
14,a,212,2,1,1,0,2,0.148933403831,42.0,10.7097951428,418,-186.0,222,0.225806451613,42.0,62.0,0.354838709677,11,20,48.1818181818,-24.4
15,a,12,0,0,0,1,5,0.139625031453,172.0,46.7831167378,418,-855.0,81,0.201169590643,172.0,164.0,0.378048780488,31,51,87.4838709677,-49.8039215686
16,a,54,0,1,1,1,5,0.139585652099,153.0,41.6269546277,418,-602.0,50,0.25415282392,153.0,146.0,0.356164383562,26,47,92.5769230769,-47.9574468085
17,a,297,3,1,1,0,3,0.12662410363,28.0,8.39780209939,418,-86.0,152,0.325581395349,28.0,14.0,0.428571428571,3,4,50.0,-30.5
18,a,198,2,1,0,0,2,0.11042345409,31.0,10.6616483576,418,-188.0,222,0.164893617021,31.0,62.0,0.354838709677,11,20,47.9090909091,-24.8
19,a,219,2,1,1,1,2,0.110230605801,31.0,10.6803008963,418,-207.0,232,0.149758454106,31.0,66.0,0.424242424242,14,19,37.0,-25.6315789474
20,a,6,0,0,0,0,6,0.109498141081,126.0,43.7006390028,418,-906.0,266,0.139072847682,126.0,122.0,0.360655737705,22,39,101.0,-53.7435897436
21,a,27,0,0,1,1,6,0.0842997681824,92.0,41.4462684489,418,-883.0,237,0.104190260476,92.0,118.0,0.389830508475,23,36,97.652173913,-59.8333333333
22,a,97,1,0,0,1,6,0.0744899256644,82.0,41.8061620954,418,-647.0,76,0.126738794436,82.0,112.0,0.392857142857,22,34,94.3636363636,-58.6470588235
23,a,41,0,1,0,1,6,0.0608570255187,67.0,41.8107607449,418,-741.0,236,0.0904183535762,67.0,112.0,0.392857142857,22,34,94.4545454545,-59.1470588235
24,a,155,1,2,1,0,1,0.0590823194654,14.0,8.99900488776,418,-65.0,15,0.215384615385,14.0,120.0,0.383333333333,23,37,25.0869565217,-15.2162162162
25,a,307,3,1,1,1,6,0.0578913182231,21.0,13.776212858,418,-184.0,326,0.114130434783,21.0,12.0,0.333333333333,2,4,120.5,-55.0
26,a,104,1,0,1,0,6,0.0443296599357,50.0,42.8350810738,418,-696.0,76,0.0718390804598,50.0,112.0,0.410714285714,23,33,90.7826086957,-61.7575757576
27,a,156,1,2,1,0,2,0.036486413437,11.0,11.449473041,418,-172.0,277,0.0639534883721,11.0,78.0,0.333333333333,13,26,45.4615384615,-22.3076923077
28,a,90,1,0,0,0,6,0.0291466222145,33.0,42.9981426942,418,-781.0,266,0.0422535211268,33.0,116.0,0.379310344828,22,36,93.7272727273,-56.3611111111
29,a,82,0,2,1,1,5,0.0236427608809,23.0,36.9448267894,418,-491.0,62,0.0468431771894,23.0,114.0,0.368421052632,21,36,86.7142857143,-49.9444444444
0,cs,19,0,0,1,0,5,1.34500758462,789.0,22.3314274862,417,-183.0,36,4.31147540984,789.0,88.0,0.613636363636,27,17,46.9259259259,-28.1176470588
1,cs,89,1,0,0,0,5,1.22120836108,700.0,21.8208913244,417,-188.0,36,3.72340425532,700.0,84.0,0.571428571429,24,18,51.4166666667,-29.6666666667
2,cs,20,0,0,1,0,6,1.13815020509,686.0,22.9450363548,417,-211.0,25,3.25118483412,686.0,66.0,0.575757575758,19,14,57.5789473684,-29.1428571429
3,cs,104,1,0,1,0,6,1.07959689246,643.0,22.6732388208,417,-227.0,25,2.83259911894,643.0,62.0,0.548387096774,17,14,60.1176470588,-27.0714285714
4,cs,33,0,1,0,0,5,1.05266627095,600.0,21.698252469,417,-204.0,36,2.94117647059,600.0,84.0,0.52380952381,22,20,51.4545454545,-26.6
5,cs,47,0,1,1,0,5,1.04698716806,596.0,21.6705091984,417,-210.0,36,2.8380952381,596.0,84.0,0.5,21,21,53.3333333333,-24.9523809524
6,cs,103,1,0,1,0,5,1.03675541895,597.0,21.9210944113,417,-194.0,36,3.07731958763,597.0,86.0,0.53488372093,23,20,51.6956521739,-29.6
7,cs,6,0,0,0,0,6,1.02640236128,616.0,22.846900226,417,-213.0,27,2.89201877934,616.0,72.0,0.555555555556,20,16,57.95,-33.9375
8,cs,48,0,1,1,0,6,1.02045622626,606.0,22.6069752962,417,-249.0,104,2.43373493976,606.0,64.0,0.53125,17,15,61.0588235294,-28.8
9,cs,90,1,0,0,0,6,0.9555706398,563.0,22.4289949326,417,-220.0,27,2.55909090909,563.0,68.0,0.558823529412,19,15,56.7894736842,-34.4
10,cs,34,0,1,0,0,6,0.947467736268,559.0,22.460095227,417,-240.0,104,2.32916666667,559.0,68.0,0.5,17,17,63.9411764706,-31.0588235294
11,cs,5,0,0,0,0,5,0.918653273708,548.0,22.7087456955,417,-244.0,36,2.24590163934,548.0,96.0,0.5625,27,21,45.8518518519,-32.8571428571
12,cs,188,2,0,1,0,6,0.859329839859,482.0,21.3526293252,417,-284.0,25,1.69718309859,482.0,56.0,0.571428571429,16,12,55.9375,-34.4166666667
13,cs,61,0,2,0,0,5,0.800877076321,411.0,19.5362036745,417,-237.0,27,1.73417721519,411.0,70.0,0.542857142857,19,16,47.7368421053,-31.0
14,cs,76,0,2,1,0,6,0.800093713338,454.0,21.6012662682,417,-257.0,25,1.76653696498,454.0,56.0,0.5,14,14,63.5,-31.0714285714
15,cs,111,1,0,1,1,6,0.795018120519,471.0,22.5531960464,417,-220.0,25,2.14090909091,471.0,64.0,0.5625,18,14,50.0,-30.6428571429
16,cs,132,1,1,1,0,6,0.788672104848,442.0,21.3348701795,417,-277.0,25,1.59566787004,442.0,54.0,0.555555555556,15,12,59.0666666667,-37.0
17,cs,55,0,1,1,1,6,0.78681273126,464.0,22.4497142477,417,-232.0,118,2.0,464.0,64.0,0.5625,18,14,50.8888888889,-32.2857142857
18,cs,174,2,0,0,0,6,0.76532295682,431.0,21.438615971,417,-307.0,27,1.40390879479,431.0,60.0,0.566666666667,17,13,55.9411764706,-40.0
19,cs,110,1,0,1,1,5,0.732237694483,432.0,22.4592826252,417,-243.0,21,1.77777777778,432.0,86.0,0.53488372093,23,20,47.347826087,-32.85
20,cs,75,0,2,1,0,5,0.706613246717,364.0,19.6102813368,417,-243.0,27,1.49794238683,364.0,70.0,0.485714285714,17,18,51.4705882353,-28.3888888889
21,cs,40,0,1,0,1,5,0.701527519361,400.0,21.7059848045,417,-284.0,74,1.40845070423,400.0,88.0,0.5,22,22,47.2727272727,-29.0909090909
22,cs,97,1,0,0,1,6,0.693963719165,407.0,22.3265623211,417,-221.0,137,1.84162895928,407.0,68.0,0.529411764706,18,16,50.7222222222,-31.625
23,cs,96,1,0,0,1,5,0.691519512759,399.0,21.965074059,417,-268.0,74,1.48880597015,399.0,90.0,0.511111111111,23,22,47.9130434783,-31.9545454545
24,cs,62,0,2,0,0,6,0.673941590086,380.0,21.4647361199,417,-280.0,27,1.35714285714,380.0,60.0,0.5,15,15,62.9333333333,-37.6
25,cs,139,1,1,1,1,6,0.663074787193,361.0,20.725685454,417,-193.0,25,1.87046632124,361.0,52.0,0.576923076923,15,11,52.4666666667,-38.7272727273
26,cs,173,2,0,0,0,5,0.652985283439,339.0,19.7633480984,417,-266.0,36,1.27443609023,339.0,74.0,0.540540540541,20,17,45.8,-33.9411764706
27,cs,54,0,1,1,1,5,0.652669202153,382.0,22.2809887028,417,-212.0,19,1.80188679245,382.0,86.0,0.488372093023,21,22,48.9047619048,-29.3181818182
28,cs,195,2,0,1,1,6,0.641738437994,351.0,20.821560684,417,-232.0,184,1.51293103448,351.0,56.0,0.535714285714,15,13,52.3333333333,-33.3846153846
29,cs,118,1,1,0,0,6,0.632450586313,351.0,21.1273356672,417,-300.0,27,1.17,351.0,58.0,0.551724137931,16,13,57.75,-44.0769230769
0,c,325,3,2,1,0,3,0.574234485202,75.0,4.96016338165,418,-55.0,1,1.36363636364,75.0,2.0,1.0,1,0,75.0,0.0
1,c,311,3,2,0,0,3,0.542196775032,72.0,5.0431229348,418,-58.0,1,1.24137931034,72.0,2.0,1.0,1,0,72.0,0.0
2,c,227,2,2,0,0,3,0.51501043602,87.0,6.4154512869,418,-79.0,424,1.10126582278,87.0,16.0,0.25,2,6,73.0,-9.83333333333
3,c,235,2,2,0,1,4,0.422401582016,88.0,7.91190610634,418,-115.0,36,0.765217391304,88.0,14.0,0.571428571429,4,3,36.5,-19.3333333333
4,c,328,3,2,1,0,6,0.41109782762,60.0,5.54281083404,418,-78.0,4,0.769230769231,60.0,2.0,1.0,1,0,60.0,0.0
5,c,334,3,2,1,1,5,0.404446953925,59.0,5.54005952941,418,-78.0,4,0.75641025641,59.0,2.0,1.0,1,0,59.0,0.0
6,c,241,2,2,1,0,3,0.389568008079,64.0,6.23908177407,418,-102.0,424,0.627450980392,64.0,16.0,0.25,2,6,75.5,-14.5
7,c,321,3,2,0,1,6,0.377482911992,55.0,5.53336579934,418,-78.0,4,0.705128205128,55.0,2.0,1.0,1,0,55.0,0.0
8,c,320,3,2,0,1,5,0.349851350603,51.0,5.53618519844,418,-79.0,4,0.645569620253,51.0,2.0,1.0,1,0,51.0,0.0
9,c,327,3,2,1,0,5,0.342840776595,50.0,5.5386194028,418,-80.0,4,0.625,50.0,2.0,1.0,1,0,50.0,0.0
10,c,335,3,2,1,1,6,0.336125398158,49.0,5.53628882546,418,-81.0,5,0.604938271605,49.0,2.0,1.0,1,0,49.0,0.0
11,c,314,3,2,0,0,6,0.33581026221,49.0,5.5414842701,418,-81.0,4,0.604938271605,49.0,2.0,1.0,1,0,49.0,0.0
12,c,313,3,2,0,0,5,0.307523067087,45.0,5.55723554586,418,-85.0,4,0.529411764706,45.0,2.0,1.0,1,0,45.0,0.0
13,c,242,2,2,1,0,4,0.303783042425,64.0,8.00092934604,418,-115.0,36,0.55652173913,64.0,16.0,0.5,4,4,36.5,-20.5
14,c,228,2,2,0,0,4,0.293846523423,62.0,8.01299960417,418,-116.0,36,0.534482758621,62.0,16.0,0.5,4,4,36.0,-20.5
15,c,250,2,2,1,1,5,0.238468538059,52.0,8.28125662398,418,-111.0,370,0.468468468468,52.0,14.0,0.428571428571,3,4,42.0,-18.5
16,c,326,3,2,1,0,4,0.229125749892,34.0,5.63545526064,418,-96.0,4,0.354166666667,34.0,2.0,1.0,1,0,34.0,0.0
17,c,333,3,2,1,1,4,0.229125749892,34.0,5.63545526064,418,-96.0,4,0.354166666667,34.0,2.0,1.0,1,0,34.0,0.0
18,c,319,3,2,0,1,4,0.229125749892,34.0,5.63545526064,418,-96.0,4,0.354166666667,34.0,2.0,1.0,1,0,34.0,0.0
19,c,312,3,2,0,0,4,0.222008547642,33.0,5.64505571675,418,-97.0,4,0.340206185567,33.0,2.0,1.0,1,0,33.0,0.0
