,asset,scenario,rsi_trigger,rsi_len,atr_period,atrma_period,stoploss,sharp_ratio,tot_pnl,std_pnl,num_days,max_drawdown,max_dd_period,profit_dd_ratio,all_profit,tot_cost,win_ratio,num_win,num_loss,profit_per_win,profit_per_loss
18,ZC,225,2,2,0,0,1,0.835077988503,28.6,1.30065760705,418,-10.4,8,2.75,28.6,4.4,0.454545454545,5,6,10.24,-3.76666666667
19,ZC,280,3,1,0,0,0,0.793909813162,23.0,1.10022283525,418,-7.0,268,3.28571428571,23.0,5.2,0.384615384615,5,8,7.6,-1.875
20,ZC,96,1,0,0,1,5,0.777639264239,149.8,7.31572920153,418,-74.4,167,2.01344086021,149.8,21.2,0.490566037736,26,27,16.4384615385,-10.2814814815
21,ZC,178,2,0,0,1,3,0.768822028203,95.6,4.72232706485,418,-58.8,110,1.62585034014,95.6,23.6,0.457627118644,27,32,12.1111111111,-7.23125
22,ZC,110,1,0,1,1,5,0.764319383913,150.8,7.49290896677,418,-67.6,167,2.23076923077,150.8,20.8,0.423076923077,22,30,19.9727272727,-9.62
23,ZC,256,3,0,0,0,4,0.751932065673,84.0,4.24252753078,418,-69.4,143,1.21037463977,84.0,11.6,0.448275862069,13,16,15.6461538462,-7.4625
24,ZC,232,2,2,0,1,1,0.751569142423,25.6,1.29358512572,418,-9.2,8,2.78260869565,25.6,4.8,0.416666666667,5,7,10.36,-3.74285714286
25,ZC,40,0,1,0,1,5,0.737207463192,144.6,7.44907862684,418,-61.0,167,2.37049180328,144.6,21.2,0.471698113208,25,28,17.32,-10.3
26,ZC,257,3,0,0,0,5,0.732473671718,96.8,5.01888595268,418,-86.0,101,1.12558139535,96.8,11.2,0.5,14,14,16.0571428571,-9.14285714286
27,ZC,300,3,1,1,0,6,0.731677345827,64.8,3.36340670685,418,-50.2,317,1.29083665339,64.8,2.4,0.333333333333,2,4,54.2,-10.9
28,ZC,247,2,2,1,1,2,0.72630897466,23.6,1.23399835575,418,-8.2,89,2.87804878049,23.6,3.6,0.555555555556,5,4,8.88,-5.2
29,ZC,130,1,1,1,0,4,0.709043119942,100.6,5.38826965824,418,-78.4,55,1.28316326531,100.6,19.6,0.510204081633,25,24,12.28,-8.6
0,ni,196,2,1,0,0,0,1.49778869105,8060.0,204.36592404,418,-1080.0,42,7.46296296296,8060.0,1220.0,0.475409836066,29,32,547.24137931,-244.0625
1,ni,210,2,1,1,0,0,1.36108183349,7220.0,201.454488788,418,-1150.0,50,6.27826086957,7220.0,1300.0,0.415384615385,27,38,562.222222222,-209.473684211
2,ni,197,2,1,0,0,1,1.33364173732,11090.0,315.803076241,418,-1820.0,54,6.09340659341,11090.0,680.0,0.558823529412,19,15,1011.57894737,-542.0
3,ni,253,3,0,0,0,1,1.33196569121,10610.0,302.514596259,418,-1660.0,28,6.39156626506,10610.0,740.0,0.513513513514,19,18,963.684210526,-427.777777778
4,ni,218,2,1,1,1,1,1.32949198339,10230.0,292.222666533,418,-1670.0,153,6.12574850299,10230.0,800.0,0.55,22,18,781.363636364,-386.666666667
5,ni,204,2,1,0,1,1,1.24578293556,9870.0,300.883771051,418,-1690.0,54,5.84023668639,9870.0,800.0,0.525,21,19,842.380952381,-411.578947368
6,ni,252,3,0,0,0,0,1.1975562799,6320.0,200.421881294,418,-1080.0,42,5.85185185185,6320.0,1220.0,0.459016393443,28,33,536.428571429,-263.636363636
7,ni,267,3,0,1,0,1,1.16423649637,9700.0,316.413142132,418,-1730.0,17,5.60693641618,9700.0,840.0,0.52380952381,22,20,835.454545455,-434.0
8,ni,217,2,1,1,1,0,1.16098870988,5670.0,185.47229722,418,-1240.0,153,4.57258064516,5670.0,1420.0,0.43661971831,31,40,448.387096774,-205.75
9,ni,203,2,1,0,1,0,1.1577794489,5830.0,191.234703575,418,-1360.0,153,4.28676470588,5830.0,1400.0,0.457142857143,32,38,448.4375,-224.210526316
10,ni,211,2,1,1,0,1,1.10165534624,8880.0,306.119649928,418,-1730.0,17,5.13294797688,8880.0,760.0,0.526315789474,20,18,887.5,-492.777777778
11,ni,266,3,0,1,0,0,1.09730175235,5630.0,194.852647368,418,-1100.0,50,5.11818181818,5630.0,1360.0,0.411764705882,28,40,542.142857143,-238.75
12,ni,239,2,2,1,0,1,1.02205023521,5190.0,192.849760545,418,-980.0,1,5.29591836735,5190.0,260.0,0.615384615385,8,5,1098.75,-720.0
13,ni,260,3,0,0,1,1,1.01136863193,7840.0,294.395096233,418,-2110.0,72,3.71563981043,7840.0,920.0,0.478260869565,22,24,773.636363636,-382.5
14,ni,274,3,0,1,1,1,1.00257198833,7730.0,292.811356262,418,-1960.0,72,3.94387755102,7730.0,920.0,0.478260869565,22,24,767.272727273,-381.25
15,ni,225,2,2,0,0,1,0.957133481643,4620.0,183.313080473,418,-960.0,1,4.8125,4620.0,260.0,0.615384615385,8,5,1063.75,-778.0
16,ni,295,3,1,1,0,1,0.918993573928,3580.0,147.943040728,418,-930.0,70,3.84946236559,3580.0,200.0,0.6,6,4,1020.0,-635.0
17,ni,273,3,0,1,1,0,0.847315976564,4040.0,181.075610624,418,-1060.0,130,3.81132075472,4040.0,1480.0,0.405405405405,30,44,475.0,-232.045454545
18,ni,281,3,1,0,0,1,0.83074964297,3070.0,140.343466933,418,-1070.0,70,2.8691588785,3070.0,200.0,0.6,6,4,998.333333333,-730.0
19,ni,259,3,0,0,1,0,0.818459541589,3930.0,182.35569163,418,-1110.0,130,3.54054054054,3930.0,1480.0,0.432432432432,32,42,450.3125,-249.523809524
20,ni,275,3,0,1,1,2,0.78824380386,8510.0,410.00861596,418,-3130.0,12,2.71884984026,8510.0,620.0,0.516129032258,16,15,1100.625,-606.666666667
21,ni,194,2,0,1,1,5,0.773785772725,22330.0,1095.95310501,418,-12340.0,113,1.8095623987,22330.0,1020.0,0.43137254902,22,29,2795.0,-1350.34482759
22,ni,269,3,0,1,0,3,0.75285847815,11440.0,577.080856362,418,-3340.0,1,3.4251497006,11440.0,600.0,0.533333333333,16,14,1429.375,-816.428571429
23,ni,232,2,2,0,1,1,0.740566670325,3710.0,190.253973454,418,-970.0,37,3.82474226804,3710.0,300.0,0.466666666667,7,8,1112.85714286,-510.0
24,ni,173,2,0,0,0,5,0.713702371035,20500.0,1090.83913449,418,-12560.0,113,1.6321656051,20500.0,1060.0,0.452830188679,24,29,2623.75,-1464.48275862
25,ni,178,2,0,0,1,3,0.679717354883,15140.0,845.904830709,418,-6510.0,30,2.32565284178,15140.0,1420.0,0.521126760563,37,34,1417.2972973,-1097.05882353
26,ni,192,2,0,1,1,3,0.674158068171,14960.0,842.740461559,418,-6640.0,30,2.25301204819,14960.0,1400.0,0.528571428571,37,33,1403.24324324,-1120.0
27,ni,154,1,2,1,0,0,0.63048972915,3700.0,222.867990112,418,-2490.0,45,1.4859437751,3700.0,1940.0,0.39175257732,38,59,504.210526316,-262.033898305
28,ni,187,2,0,1,0,5,0.624127197323,18000.0,1095.2755316,418,-13270.0,113,1.35644310475,18000.0,1040.0,0.442307692308,23,29,2776.08695652,-1581.03448276
29,ni,180,2,0,0,1,5,0.621357528644,17420.0,1064.70814023,418,-12020.0,113,1.44925124792,17420.0,1040.0,0.423076923077,22,30,2697.27272727,-1397.33333333
0,ru,87,1,0,0,0,3,1.27153864982,8725.0,260.591267745,418,-3190.0,14,2.73510971787,8725.0,800.0,0.425,34,46,618.676470588,-267.608695652
1,ru,101,1,0,1,0,3,1.23563054465,8695.0,267.242139187,418,-3005.0,14,2.89351081531,8695.0,800.0,0.425,34,46,631.911764706,-278.043478261
2,ru,27,0,0,1,1,6,1.1612519129,10660.0,348.621968574,418,-3640.0,21,2.92857142857,10660.0,360.0,0.527777777778,19,17,983.684210526,-472.352941176
3,ru,17,0,0,1,0,3,1.05627154488,8760.0,314.957906003,418,-3295.0,42,2.65857359636,8760.0,1110.0,0.387387387387,43,68,654.186046512,-284.852941176
4,ru,13,0,0,0,1,6,1.01024367567,9280.0,348.855700895,418,-3630.0,21,2.5564738292,9280.0,380.0,0.5,19,19,988.684210526,-500.263157895
5,ru,55,0,1,1,1,6,0.998014532192,9035.0,343.807447741,418,-3640.0,21,2.48214285714,9035.0,360.0,0.5,18,18,969.722222222,-467.777777778
6,ru,45,0,1,1,0,3,0.989708403127,6750.0,259.012368823,418,-3005.0,14,2.2462562396,6750.0,750.0,0.426666666667,32,43,587.65625,-280.348837209
7,ru,94,1,0,0,1,3,0.988386519418,6870.0,263.969598733,418,-2940.0,14,2.33673469388,6870.0,800.0,0.425,34,46,591.029411765,-287.5
8,ru,59,0,2,0,0,3,0.970442760814,5835.0,228.346797072,418,-2620.0,23,2.22709923664,5835.0,550.0,0.454545454545,25,30,543.6,-258.5
9,ru,41,0,1,0,1,6,0.956281124059,8655.0,343.720533705,418,-3630.0,21,2.38429752066,8655.0,370.0,0.486486486486,18,19,977.777777778,-470.789473684
10,ru,108,1,0,1,1,3,0.922860659982,6440.0,265.016993533,418,-2915.0,14,2.20926243568,6440.0,800.0,0.425,34,46,588.088235294,-294.673913043
11,ru,115,1,1,0,0,3,0.898658919502,4850.0,204.96081439,418,-2390.0,85,2.02928870293,4850.0,470.0,0.468085106383,22,25,516.590909091,-260.6
12,ru,31,0,1,0,0,3,0.896122909895,6020.0,255.124930503,418,-3190.0,14,1.88714733542,6020.0,770.0,0.415584415584,32,45,582.65625,-280.555555556
13,ru,73,0,2,1,0,3,0.888296336538,5345.0,228.514533907,418,-2465.0,23,2.16835699797,5345.0,550.0,0.418181818182,23,32,576.52173913,-247.34375
14,ru,3,0,0,0,0,3,0.884745812112,7265.0,311.846656189,418,-3210.0,133,2.26323987539,7265.0,1160.0,0.387931034483,45,71,623.333333333,-292.746478873
15,ru,111,1,0,1,1,6,0.880345316704,7955.0,343.171422076,418,-3640.0,21,2.18543956044,7955.0,360.0,0.472222222222,17,19,995.882352941,-472.368421053
16,ru,97,1,0,0,1,6,0.844974807664,7620.0,342.47998752,418,-3630.0,21,2.09917355372,7620.0,370.0,0.459459459459,17,20,1004.41176471,-472.75
17,ru,52,0,1,1,1,3,0.843973032876,5710.0,256.939885852,418,-2915.0,14,1.95883361921,5710.0,760.0,0.447368421053,34,42,527.941176471,-291.428571429
18,ru,51,0,1,1,1,2,0.843288684769,4830.0,217.517822167,418,-2440.0,96,1.97950819672,4830.0,1030.0,0.398058252427,41,62,413.170731707,-195.322580645
19,ru,38,0,1,0,1,3,0.84295369945,5705.0,257.025324657,418,-2940.0,14,1.94047619048,5705.0,750.0,0.44,33,42,549.848484848,-296.19047619
20,ru,185,2,0,1,0,3,0.801034123891,4655.0,220.695082614,418,-2315.0,23,2.01079913607,4655.0,560.0,0.428571428571,24,32,540.208333333,-259.6875
21,ru,107,1,0,1,1,2,0.762151208026,4445.0,221.490249108,418,-2235.0,157,1.98881431767,4445.0,1050.0,0.390476190476,41,64,421.585365854,-200.625
22,ru,171,2,0,0,0,3,0.756114067348,4270.0,214.469009249,418,-2755.0,37,1.5499092559,4270.0,560.0,0.428571428571,24,32,527.083333333,-261.875
23,ru,178,2,0,0,1,3,0.751847792863,4350.0,219.726944463,418,-2270.0,23,1.91629955947,4350.0,560.0,0.446428571429,25,31,513.6,-273.870967742
24,ru,143,1,2,0,0,3,0.733800186006,3190.0,165.096115187,418,-1880.0,93,1.69680851064,3190.0,300.0,0.566666666667,17,13,408.529411765,-288.846153846
25,ru,192,2,0,1,1,3,0.719156925589,4165.0,219.945624748,418,-2225.0,23,1.87191011236,4165.0,550.0,0.454545454545,25,30,503.8,-281.0
26,ru,80,0,2,1,1,3,0.716615836007,4305.0,228.144888645,418,-2435.0,23,1.76796714579,4305.0,560.0,0.446428571429,25,31,502.8,-266.612903226
27,ru,66,0,2,0,1,3,0.699883889968,4195.0,227.630240274,418,-2435.0,23,1.7227926078,4195.0,560.0,0.410714285714,23,33,556.956521739,-261.060606061
28,ru,89,1,0,0,0,5,0.689447774789,5665.0,312.048808448,418,-2605.0,85,2.17466410749,5665.0,540.0,0.444444444444,24,30,674.791666667,-351.0
29,ru,85,1,0,0,0,1,0.678358858009,2395.0,134.081853844,418,-1730.0,16,1.38439306358,2395.0,1650.0,0.424242424242,70,95,194.928571429,-118.421052632
0,m,293,3,1,0,1,6,1.28307697924,686.0,20.3046445555,418,-173.0,359,3.96531791908,686.0,8.0,0.5,2,2,389.0,-46.0
1,m,237,2,2,0,1,6,1.24056476568,674.0,20.633098094,418,-201.0,359,3.35323383085,674.0,10.0,0.4,2,3,398.0,-40.6666666667
2,m,294,3,1,1,0,0,0.793853235798,43.0,2.05708494071,418,-8.0,100,5.375,43.0,16.0,0.625,5,3,13.6,-8.33333333333
3,m,280,3,1,0,0,0,0.762020306377,39.0,1.94366784968,418,-8.0,100,4.875,39.0,16.0,0.625,5,3,12.8,-8.33333333333
4,m,302,3,1,1,1,1,0.747586850906,44.0,2.23519290905,418,-16.0,100,2.75,44.0,14.0,0.714285714286,5,2,13.4,-11.5
5,m,287,3,1,0,1,0,0.730786136012,37.0,1.92280575393,418,-8.0,100,4.625,37.0,20.0,0.5,5,5,14.8,-7.4
6,m,288,3,1,0,1,1,0.704795396202,42.0,2.26313374568,418,-17.0,100,2.47058823529,42.0,14.0,0.714285714286,5,2,13.2,-12.0
7,m,227,2,2,0,0,3,0.653245711131,157.0,9.12739979948,418,-117.0,271,1.34188034188,157.0,12.0,0.5,3,3,71.0,-18.6666666667
8,m,241,2,2,1,0,3,0.641065717493,154.0,9.12309415174,418,-115.0,271,1.33913043478,154.0,12.0,0.5,3,3,70.6666666667,-19.3333333333
9,m,248,2,2,1,1,3,0.589524298251,144.0,9.27651328182,418,-119.0,271,1.21008403361,144.0,12.0,0.5,3,3,71.3333333333,-23.3333333333
10,m,283,3,1,0,0,3,0.586965234472,134.0,8.66994630745,418,-108.0,407,1.24074074074,134.0,10.0,0.4,2,3,94.0,-18.0
11,m,297,3,1,1,0,3,0.579247080739,132.0,8.65434225016,418,-109.0,407,1.21100917431,132.0,10.0,0.4,2,3,95.0,-19.3333333333
12,m,231,2,2,0,1,0,0.553357738171,35.0,2.40207213604,418,-13.0,1,2.69230769231,35.0,32.0,0.5,8,8,12.375,-8.0
13,m,308,3,2,0,0,0,0.541228028376,6.0,0.421012470403,418,-1.0,352,6.0,6.0,6.0,0.666666666667,2,1,4.5,-3.0
14,m,304,3,1,1,1,3,0.540580134793,125.0,8.78160542306,418,-113.0,407,1.10619469027,125.0,10.0,0.4,2,3,96.0,-22.3333333333
15,m,232,2,2,0,1,1,0.537711233952,40.0,2.82510679699,418,-22.0,218,1.81818181818,40.0,20.0,0.6,6,4,14.1666666667,-11.25
16,m,322,3,2,1,0,0,0.530075792288,7.0,0.501515150649,418,-3.0,352,2.33333333333,7.0,6.0,0.666666666667,2,1,6.0,-5.0
17,m,178,2,0,0,1,3,0.524718545805,327.0,23.667115323,418,-251.0,13,1.30278884462,327.0,104.0,0.461538461538,24,28,55.2083333333,-35.6428571429
18,m,209,2,1,0,1,6,0.522762456315,331.0,24.0462629823,418,-517.0,441,0.640232108317,331.0,32.0,0.25,4,12,210.75,-42.6666666667
19,m,234,2,2,0,1,3,0.502174767349,127.0,9.60445713323,418,-134.0,271,0.94776119403,127.0,12.0,0.333333333333,2,4,103.5,-20.0
20,m,171,2,0,0,0,3,0.483545096452,302.0,23.7188674462,418,-244.0,41,1.23770491803,302.0,106.0,0.396226415094,21,32,64.2380952381,-32.71875
21,m,301,3,1,1,1,0,0.483051660712,26.0,2.04410761936,418,-10.0,1,2.6,26.0,24.0,0.416666666667,5,7,15.4,-7.28571428571
22,m,164,1,2,1,1,3,0.447161020153,170.0,14.4380643033,418,-301.0,275,0.564784053156,170.0,46.0,0.347826086957,8,15,67.625,-24.7333333333
23,m,238,2,2,1,0,0,0.447051306213,32.0,2.71842026316,418,-17.0,1,1.88235294118,32.0,28.0,0.5,7,7,13.1428571429,-8.57142857143
24,m,245,2,2,1,1,0,0.442130215947,28.0,2.40509271917,418,-11.0,34,2.54545454545,28.0,36.0,0.444444444444,8,10,12.875,-7.5
25,m,290,3,1,0,1,3,0.439988042887,106.0,9.14932341685,418,-132.0,407,0.80303030303,106.0,10.0,0.4,2,3,94.5,-27.6666666667
26,m,329,3,2,1,1,0,0.430676968784,7.0,0.617263192818,418,-4.0,1,1.75,7.0,8.0,0.5,2,2,9.0,-5.5
27,m,185,2,0,1,0,3,0.423453584435,267.0,23.9458047248,418,-243.0,13,1.0987654321,267.0,106.0,0.396226415094,21,32,63.8571428571,-33.5625
28,m,246,2,2,1,1,1,0.409616976023,31.0,2.87413878538,418,-22.0,218,1.40909090909,31.0,22.0,0.545454545455,6,5,14.3333333333,-11.0
29,m,226,2,2,0,0,2,0.38275113909,46.0,4.56420695517,418,-53.0,218,0.867924528302,46.0,12.0,0.833333333333,5,1,9.2,0.0
0,RM,11,0,0,0,1,4,0.381926932578,329.0,32.7144483748,418,-361.0,287,0.91135734072,329.0,158.0,0.417721518987,33,46,62.8787878788,-37.9565217391
1,RM,25,0,0,1,1,4,0.374860302228,318.0,32.2167448513,418,-421.0,35,0.755344418052,318.0,158.0,0.405063291139,32,47,64.3125,-37.0212765957
2,RM,4,0,0,0,0,4,0.281372503419,248.0,33.4729520086,418,-471.0,35,0.526539278132,248.0,170.0,0.376470588235,32,53,68.1875,-36.4905660377
3,RM,18,0,0,1,0,4,0.199364014906,177.0,33.7171209503,418,-495.0,35,0.357575757576,177.0,164.0,0.40243902439,33,49,63.2121212121,-38.9591836735
4,RM,38,0,1,0,1,3,0.16454524523,108.0,24.9265633976,418,-329.0,82,0.328267477204,108.0,170.0,0.376470588235,32,53,49.34375,-27.7547169811
5,RM,10,0,0,0,1,3,0.143377834988,109.0,28.8714415231,418,-349.0,86,0.312320916905,109.0,236.0,0.322033898305,38,80,61.1052631579,-27.6625
6,RM,249,2,2,1,1,4,0.0767327019007,17.0,8.41380454873,418,-181.0,410,0.0939226519337,17.0,10.0,0.4,2,3,76.0,-45.0
7,RM,305,3,1,1,1,4,0.0634292705174,14.0,8.38228277437,418,-181.0,410,0.0773480662983,14.0,6.0,0.333333333333,1,2,138.0,-62.0
8,RM,284,3,1,0,0,4,0.0314458231805,8.0,9.66164347573,418,-187.0,410,0.0427807486631,8.0,6.0,0.333333333333,1,2,136.0,-64.0
9,RM,235,2,2,0,1,4,0.031222830653,8.0,9.73064664596,418,-190.0,410,0.0421052631579,8.0,10.0,0.4,2,3,74.5,-47.0
10,RM,291,3,1,0,1,4,0.0195690891257,5.0,9.70338764936,418,-190.0,410,0.0263157894737,5.0,6.0,0.333333333333,1,2,135.0,-65.0
11,RM,228,2,2,0,0,4,0.00784372897819,2.0,9.68347877699,418,-187.0,410,0.0106951871658,2.0,8.0,0.25,1,3,141.0,-46.3333333333
12,RM,298,3,1,1,0,4,0.00776957034465,2.0,9.77590519469,418,-193.0,410,0.0103626943005,2.0,6.0,0.333333333333,1,2,137.0,-67.5
13,RM,310,3,2,0,0,2,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
14,RM,335,3,2,1,1,6,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
15,RM,309,3,2,0,0,1,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
16,RM,324,3,2,1,0,2,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
17,RM,308,3,2,0,0,0,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
18,RM,326,3,2,1,0,4,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
19,RM,325,3,2,1,0,3,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
20,RM,323,3,2,1,0,1,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
21,RM,311,3,2,0,0,3,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
22,RM,312,3,2,0,0,4,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
23,RM,322,3,2,1,0,0,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
24,RM,313,3,2,0,0,5,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
25,RM,314,3,2,0,0,6,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
26,RM,321,3,2,0,1,6,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
27,RM,320,3,2,0,1,5,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
28,RM,315,3,2,0,1,0,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
29,RM,316,3,2,0,1,1,0.0,0.0,0.0,418,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
0,FG,11,0,0,0,1,4,0.773108398095,374.0,18.3719476769,418,-169.0,48,2.21301775148,374.0,146.0,0.534246575342,39,34,32.0512820513,-25.7647058824
1,FG,4,0,0,0,0,4,0.748168081774,361.0,18.3244949661,418,-165.0,48,2.18787878788,361.0,148.0,0.472972972973,35,39,36.0285714286,-23.0769230769
2,FG,32,0,1,0,0,4,0.721248829217,301.0,15.8491276414,418,-142.0,31,2.11971830986,301.0,116.0,0.413793103448,24,34,40.125,-19.4705882353
3,FG,18,0,0,1,0,4,0.719982368043,350.0,18.4616354944,418,-173.0,48,2.02312138728,350.0,148.0,0.513513513514,38,36,32.3947368421,-24.4722222222
4,FG,88,1,0,0,0,4,0.67078783749,303.0,17.1546332468,418,-176.0,31,1.72159090909,303.0,124.0,0.435483870968,27,35,38.8888888889,-21.3428571429
5,FG,46,0,1,1,0,4,0.646488178806,270.0,15.8608758113,418,-144.0,31,1.875,270.0,116.0,0.431034482759,25,33,38.04,-20.6363636364
6,FG,25,0,0,1,1,4,0.600923218164,285.0,18.0114992457,418,-199.0,48,1.43216080402,285.0,144.0,0.5,36,36,32.0277777778,-24.1111111111
7,FG,39,0,1,0,1,4,0.587505627086,247.0,15.9664700719,418,-144.0,31,1.71527777778,247.0,118.0,0.440677966102,26,33,37.1538461538,-21.7878787879
8,FG,102,1,0,1,0,4,0.519940820328,234.0,17.091726355,418,-183.0,31,1.27868852459,234.0,124.0,0.435483870968,27,35,37.2222222222,-22.0285714286
9,FG,95,1,0,0,1,4,0.460745722142,209.0,17.226972605,418,-186.0,31,1.12365591398,209.0,126.0,0.460317460317,29,34,35.4137931034,-24.0588235294
10,FG,256,3,0,0,0,4,0.409727294442,110.0,10.1958110352,418,-129.0,69,0.852713178295,110.0,46.0,0.478260869565,11,12,34.8181818182,-22.75
11,FG,109,1,0,1,1,4,0.366478556658,161.0,16.6840428393,418,-167.0,31,0.964071856287,161.0,122.0,0.44262295082,27,34,35.7407407407,-23.6470588235
12,FG,53,0,1,1,1,4,0.355449578657,149.0,15.9196037362,418,-171.0,80,0.87134502924,149.0,120.0,0.433333333333,26,34,34.7307692308,-22.1764705882
13,FG,26,0,0,1,1,5,0.350518022242,172.0,18.6355443415,418,-208.0,59,0.826923076923,172.0,106.0,0.471698113208,25,28,38.28,-28.0357142857
14,FG,270,3,0,1,0,4,0.29941612326,81.0,10.2738642855,418,-133.0,69,0.609022556391,81.0,46.0,0.434782608696,10,13,36.0,-21.4615384615
15,FG,332,3,2,1,1,3,0.292505689716,21.0,2.72652174133,418,-35.0,303,0.6,21.0,4.0,0.5,1,1,43.0,-22.0
16,FG,263,3,0,0,1,4,0.259009125993,71.0,10.4103965042,418,-126.0,64,0.563492063492,71.0,48.0,0.416666666667,10,14,36.1,-20.7142857143
17,FG,255,3,0,0,0,3,0.237045884627,48.0,7.6901144987,418,-84.0,137,0.571428571429,48.0,48.0,0.375,9,15,34.6666666667,-17.6
18,FG,318,3,2,0,1,3,0.229768594911,17.0,2.80984421103,418,-39.0,303,0.435897435897,17.0,4.0,0.5,1,1,43.0,-26.0
19,FG,19,0,0,1,0,5,0.205147326584,103.0,19.0675700942,418,-235.0,99,0.43829787234,103.0,110.0,0.454545454545,25,30,36.88,-27.3
20,FG,179,2,0,0,1,4,0.197605702061,74.0,14.2218546586,418,-140.0,20,0.528571428571,74.0,90.0,0.488888888889,22,23,29.8636363636,-25.347826087
21,FG,269,3,0,1,0,3,0.174072928086,35.0,7.63590995301,418,-88.0,137,0.397727272727,35.0,48.0,0.375,9,15,34.0,-18.0666666667
22,FG,325,3,2,1,0,3,0.155587249184,12.0,2.92907999175,418,-44.0,303,0.272727272727,12.0,4.0,0.5,1,1,43.0,-31.0
23,FG,314,3,2,0,0,6,0.142441499723,11.0,2.93278439094,418,-45.0,303,0.244444444444,11.0,4.0,0.5,1,1,43.0,-32.0
24,FG,320,3,2,0,1,5,0.142441499723,11.0,2.93278439094,418,-45.0,303,0.244444444444,11.0,4.0,0.5,1,1,43.0,-32.0
25,FG,186,2,0,1,0,4,0.138216727303,51.0,14.0130786386,418,-141.0,20,0.36170212766,51.0,88.0,0.431818181818,19,25,33.0526315789,-23.08
26,FG,172,2,0,0,0,4,0.1302202146,48.0,13.9986714031,418,-135.0,43,0.355555555556,48.0,90.0,0.444444444444,20,25,32.7,-24.24
27,FG,123,1,1,0,1,4,0.126429465125,47.0,14.1180119754,418,-164.0,262,0.286585365854,47.0,84.0,0.47619047619,20,22,32.75,-27.6363636364
28,FG,24,0,0,1,1,3,0.104187090515,46.0,16.7674843639,418,-341.0,56,0.134897360704,46.0,210.0,0.390476190476,41,64,30.4146341463,-18.765625
29,FG,333,3,2,1,1,4,0.100094906144,8.0,3.03530263503,418,-48.0,303,0.166666666667,8.0,4.0,0.5,1,1,43.0,-35.0
0,y,283,3,1,0,0,3,0.803486885284,196.0,9.26405804429,418,-74.0,3,2.64864864865,196.0,8.0,0.5,1,1,234.0,-38.0
1,y,285,3,1,0,0,5,0.744196343218,270.0,13.7784454479,418,-86.0,44,3.13953488372,270.0,8.0,0.5,1,1,360.0,-90.0
2,y,297,3,1,1,0,3,0.562866075188,146.0,9.85080609791,418,-116.0,59,1.25862068966,146.0,12.0,0.333333333333,1,2,234.0,-44.0
3,y,286,3,1,0,0,6,0.530831046642,206.0,14.7378758421,418,-116.0,50,1.77586206897,206.0,8.0,0.5,1,1,326.0,-120.0
4,y,290,3,1,0,1,3,0.528242516671,138.0,9.92132603492,418,-114.0,59,1.21052631579,138.0,12.0,0.333333333333,1,2,234.0,-48.0
5,y,304,3,1,1,1,3,0.500758259016,132.0,10.0108233741,418,-118.0,59,1.1186440678,132.0,12.0,0.333333333333,1,2,232.0,-50.0
6,y,284,3,1,0,0,4,0.498770385078,136.0,10.3552893372,418,-110.0,3,1.23636363636,136.0,8.0,0.5,1,1,198.0,-62.0
7,y,299,3,1,1,0,5,0.493289175845,184.0,14.1657712894,418,-158.0,49,1.16455696203,184.0,12.0,0.333333333333,1,2,354.0,-85.0
8,y,227,2,2,0,0,3,0.483172876869,178.0,13.9907644218,418,-134.0,2,1.32835820896,178.0,16.0,0.25,1,3,234.0,-18.6666666667
9,y,292,3,1,0,1,5,0.475541907815,176.0,14.0555505253,418,-168.0,49,1.04761904762,176.0,12.0,0.333333333333,1,2,342.0,-83.0
10,y,306,3,1,1,1,5,0.464769878009,172.0,14.0544696527,418,-170.0,49,1.01176470588,172.0,12.0,0.333333333333,1,2,344.0,-86.0
